completed_t2_flag,male,non_binary,single_t1,age_z,tenure_score_t1_z,total_approvals_t1_log_z,anthropomorphism_score_t1_z,intensity_avg_t1_z,companionship_use_t1_z,relational_t1_z,self_disclosure_select_avg_t1_z,chatbot_use_social_primary_flag_t1,well_being_avg_t1_z,intensity_avg_t2_z,companionship_use_t2_z,relational_t2_z,self_disclosure_select_avg_t2_z,well_being_avg_t2_z,time_inperson_z
0,1,0,0,1.3757886452879609,0.9038525351878244,0.113705341588382,-0.7471655762935278,-1.5975676184597012,-0.3555829950036889,0.9911705877184126,-0.7265707812677842,0,-1.095550055799425,,,,,,
1,1,0,0,0.1651701437860003,0.9038525351878244,1.7694955449584917,-0.1289656864741449,0.50176104121883,-0.3555829950036889,-1.0080559469640418,-0.2720081363813634,0,-1.095550055799425,0.6862114477917995,0.9608912856252324,1.010302471565581,0.3711728720830549,-1.1131685553355453,1.088835777978328
1,1,0,0,0.4445436441326066,0.9038525351878244,2.150161476293072,-1.3653654661129109,-0.3008890069482577,-0.3555829950036889,-1.0080559469640418,0.1825545078232127,0,0.7892672440613618,-0.3230049004016554,-0.3291126115902937,1.010302471565581,-0.7936436625609083,1.1317393071053687,-1.955743244521583
1,0,0,0,0.2582946439015358,0.9038525351878244,1.5360434349992445,-1.3653654661129109,-1.8759628804380477,-0.3555829950036889,-1.0080559469640418,-1.6356960703587813,0,-1.84947697574374,-0.0558749106360313,-0.3291126115902937,-0.9875479113951852,0.2417488124193217,0.6591271253523029,1.088835777978328
1,1,0,1,1.2826641451724254,-0.4594103968661684,1.724870577458877,-0.1289656864741449,1.0606281409403138,-0.3555829950036889,0.9911705877184126,0.6371171527096334,0,-1.221204541954193,0.9218754831207704,-0.3291126115902937,1.010302471565581,0.5005969313585155,1.0135862614898723,-0.7379116355216186
0,0,0,0,1.7482866457501025,0.9038525351878244,1.7219045592765625,0.4892342033452379,1.217239785524455,-0.3555829950036889,0.9911705877184126,1.3189611196983422,0,1.1662307040335194,,,,,,
0,0,0,1,-0.9523238576004246,-1.822673328920161,0.417911919700356,-0.7471655762935278,-2.043000037625055,-0.3555829950036889,-1.0080559469640418,-1.1811334261542046,0,0.5379582709978995,,,,,,
0,0,0,0,2.2139091463277794,-0.4594103968661684,2.2733600874876125,0.4892342033452379,-1.0820840169735892,-0.3555829950036889,-1.0080559469640418,-0.9538521033700724,0,-1.095550055799425,,,,,,
0,1,0,1,-0.3004523567916767,0.9038525351878244,1.903034077603504,0.4892342033452379,1.770030679315593,-0.3555829950036889,-1.0080559469640418,1.0916797975960542,0,1.040576217878752,,,,,,
1,0,0,0,2.0276601460967085,-0.4594103968661684,1.0490112925467892,1.1074340931646207,0.8473383030835946,2.809907727435166,0.9911705877184126,1.0916797975960542,1,-1.975131461898508,1.6191678648744614,1.820893883768916,1.010302471565581,0.8888691095731699,-1.467627691473115,0.4799199734783458
1,1,0,0,1.7482866457501025,0.9038525351878244,1.8115563265641377,0.4892342033452379,0.1449656600816501,-0.3555829950036889,0.9911705877184126,0.4098358306073453,0,0.9149217309700568,0.8388571562292993,1.390892584697074,1.010302471565581,0.7594450502977093,0.6591271253523029,-0.1289958310216364
0,1,0,0,1.2826641451724254,-0.4594103968661684,1.567196743194739,-1.9835653559322937,0.8935909837533058,-0.3555829950036889,-1.0080559469640418,-1.8629773931429137,0,1.6688486509143718,,,,,,
1,1,0,0,1.0964151449413546,-1.822673328920161,1.7866963291917193,-1.3653654661129109,0.3904029364274912,-0.3555829950036889,-1.0080559469640418,1.0916797975960542,0,-1.095550055799425,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,-0.8768624641045535,-0.1289958310216364
1,0,0,1,-0.2073278566761413,-0.4594103968661684,1.4182328478402035,0.4892342033452379,1.7143516269199244,-0.3555829950036889,0.9911705877184126,1.0916797975960542,0,-0.7185865958272676,1.6046548522305395,1.820893883768916,1.010302471565581,1.277141287787824,-1.585780736379693,1.088835777978328
1,1,0,0,-0.1142033565606058,-0.4594103968661684,1.1752301118428157,-0.1289656864741449,-0.1978798389949948,-0.3555829950036889,-1.0080559469640418,-0.2720081363813634,0,0.6636127579065945,0.7880271751939905,1.390892584697074,1.010302471565581,0.8888691095731699,1.0135862614898723,-0.1289958310216364
1,1,0,0,-0.2073278566761413,-0.4594103968661684,0.934263826583848,-0.1289656864741449,-0.7336375726744851,-0.3555829950036889,0.9911705877184126,-0.4992894591654961,0,-1.7238224888350453,-0.50963814413962,0.1008886874815482,-0.9875479113951852,-0.6642196032854475,-1.1131685553355453,-0.7379116355216186
1,1,0,0,0.7239171444792128,-0.4594103968661684,1.1900203633109523,0.4892342033452379,1.017244642704942,-0.3555829950036889,0.9911705877184126,1.3189611196983422,0,0.0353403241170469,1.2192363750954325,1.820893883768916,1.010302471565581,1.277141287787824,0.3046679892147332,1.088835777978328
0,0,0,1,-1.04544835771596,-1.822673328920161,0.2370065172373974,0.4892342033452379,-0.8947727275932029,-0.3555829950036889,-1.0080559469640418,-1.1811334261542046,0,0.7892672440613618,,,,,,
0,1,0,0,-0.9523238576004246,-0.4594103968661684,1.046537823377136,0.4892342033452379,-1.9873209852293865,-0.3555829950036889,0.9911705877184126,-0.7265707812677842,0,1.1662307040335194,,,,,,
1,1,0,1,-0.9523238576004246,-0.4594103968661684,1.0644651993811731,-1.3653654661129109,-1.4718373837432743,-0.3555829950036889,-1.0080559469640418,-0.2720081363813634,0,-1.598168001926351,0.0798654289586679,0.5308899865533903,1.010302471565581,0.6300209906339761,-0.8768624641045535,-0.7379116355216186
1,1,0,1,-0.6729503572538184,-0.4594103968661684,0.4868951793409586,-1.3653654661129109,-0.6691873355761866,-0.3555829950036889,0.9911705877184126,0.8643984748119214,0,-1.598168001926351,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,1.0135862614898723,1.088835777978328
1,0,0,0,0.4445436441326066,0.9038525351878244,1.5940678498158434,-0.7471655762935278,0.6796459588732582,-0.3555829950036889,0.9911705877184126,0.4098358306073453,0,-0.4672776220098779,0.7243728749011746,0.9608912856252324,-0.9875479113951852,0.3711728720830549,0.5409740804457256,-0.1289958310216364
1,0,0,0,-0.3004523567916767,-0.4594103968661684,1.7915297108973538,0.4892342033452379,-0.2122519689200832,-0.3555829950036889,0.9911705877184126,0.1825545078232127,0,-0.7185865958272676,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,-0.4042502830604059,0.4799199734783458
1,0,0,1,1.2826641451724254,-0.4594103968661684,0.7831228763874312,-0.7471655762935278,-0.6923306502039039,-0.3555829950036889,-1.0080559469640418,-1.408414748256493,0,1.1662307040335194,0.3215025455408511,-0.3291126115902937,-0.9875479113951852,-0.0170993061315996,0.8954332165832953,1.088835777978328
0,1,0,0,0.8170416445947483,0.9038525351878244,1.6336208423651306,1.1074340931646207,0.9471934603841842,-0.3555829950036889,-1.0080559469640418,0.6371171527096334,0,1.040576217878752,,,,,,
1,1,0,0,-0.1142033565606058,0.9038525351878244,0.8673525504062599,-0.1289656864741449,0.7678607490368791,-0.3555829950036889,-1.0080559469640418,0.8643984748119214,0,1.040576217878752,-0.7767681339052441,1.390892584697074,-0.9875479113951852,-1.0524917815001018,0.4228210348302294,1.088835777978328
0,1,0,0,-0.3935768569072121,0.9038525351878244,-0.9846443189154434,0.4892342033452379,0.6687981984058378,-0.3555829950036889,-1.0080559469640418,0.4098358306073453,0,0.286649297934437,,,,,,
1,0,0,1,-0.2073278566761413,-0.4594103968661684,0.3456677391936014,0.4892342033452379,0.1553911726845168,-0.3555829950036889,0.9911705877184126,-0.0447268142790753,0,-0.9698955688907304,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,-0.4042502830604059,1.088835777978328
1,0,0,1,-0.8591993574848892,-0.4594103968661684,0.0681129381340053,0.4892342033452379,0.177501397849602,-0.3555829950036889,0.9911705877184126,-0.4992894591654961,0,0.9149217309700568,0.0840393207675779,0.1008886874815482,1.010302471565581,1.1477172285123636,0.5409740804457256,1.088835777978328
1,0,0,1,1.0964151449413546,0.9038525351878244,-0.1244204147704147,-1.9835653559322937,0.2790448316361528,-0.3555829950036889,-1.0080559469640418,-0.0447268142790753,0,-0.2159686489464154,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,0.6591271253523029,1.088835777978328
1,0,0,1,-0.1142033565606058,0.9038525351878244,-1.5812843497386062,-0.7471655762935278,-1.2634933040856853,-0.3555829950036889,-1.0080559469640418,-1.8629773931429137,0,0.0353403241170469,0.2112550791295929,1.820893883768916,-0.9875479113951852,-0.0170993061315996,1.249892352720865,1.088835777978328
1,0,0,0,-0.1142033565606058,-0.4594103968661684,-0.4918049934469342,0.4892342033452379,-0.2122519689200832,-0.3555829950036889,0.9911705877184126,0.6371171527096334,0,-1.4725135157715823,0.2433805018777988,0.5308899865533903,1.010302471565581,1.0182931688486303,-0.6405563735824797,-1.955743244521583
0,0,0,1,-0.5798258571382829,-0.4594103968661684,0.8408274749359925,1.1074340931646207,0.9580412208516044,2.809907727435166,0.9911705877184126,-0.7265707812677842,1,-1.7238224888350453,,,,,,
0,0,0,1,-0.1142033565606058,-0.4594103968661684,-0.6542595565441318,-1.9835653559322937,-0.176847048717792,-0.3555829950036889,-1.0080559469640418,0.8643984748119214,0,0.6636127579065945,,,,,,
0,1,0,0,1.2826641451724254,0.9038525351878244,1.8510994439287471,0.4892342033452379,0.8915144079885152,-0.3555829950036889,0.9911705877184126,0.8643984748119214,0,0.160994811025742,,,,,,
1,0,0,1,-0.2073278566761413,-1.822673328920161,1.2765141598618883,-1.3653654661129109,-1.2491211741605972,-0.3555829950036889,-1.0080559469640418,-0.2720081363813634,0,-1.346859028862888,-0.0686063876699216,0.1008886874815482,-0.9875479113951852,0.3711728720830549,-0.9950155097200494,-0.7379116355216186
1,0,0,1,-1.04544835771596,-1.822673328920161,1.6040914313567416,-1.3653654661129109,-1.7646047756467091,-0.3555829950036889,-1.0080559469640418,-0.7265707812677842,0,-0.8442410819820356,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,-0.7587094191979756,-1.955743244521583
0,1,0,0,-0.9523238576004246,-0.4594103968661684,0.5423042456350875,0.4892342033452379,0.9058865379136032,2.809907727435166,0.9911705877184126,1.0916797975960542,1,-1.346859028862888,,,,,,
1,1,0,1,-0.6729503572538184,0.9038525351878244,0.3480491030017836,-1.9835653559322937,-0.6691873355761866,-0.3555829950036889,0.9911705877184126,0.4098358306073453,0,-1.975131461898508,0.0907347934402993,0.1008886874815482,1.010302471565581,0.5005969313585155,-1.3494746458576192,0.4799199734783458
1,0,0,1,-0.8591993574848892,0.9038525351878244,0.6619009659429997,-1.3653654661129109,-0.1978798389949948,-0.3555829950036889,-1.0080559469640418,1.0916797975960542,0,-0.592932108918573,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,-0.4042502830604059,-0.7379116355216186
1,0,0,1,-0.1142033565606058,0.9038525351878244,0.7048269458403155,0.4892342033452379,-0.7893166250701545,-0.3555829950036889,-1.0080559469640418,-0.4992894591654961,0,0.286649297934437,-0.6241224254677447,0.1008886874815482,1.010302471565581,-0.9230677222246412,0.4228210348302294,1.088835777978328
0,0,0,1,1.0964151449413546,-1.822673328920161,-0.3972399861162685,1.1074340931646207,-1.3191723564813544,-0.3555829950036889,-1.0080559469640418,-0.2720081363813634,0,0.7892672440613618,,,,,,
1,0,0,1,0.537668144248142,0.9038525351878244,0.3432777628393418,0.4892342033452379,0.8259756674753087,2.809907727435166,0.9911705877184126,0.6371171527096334,1,-1.7238224888350453,0.9133808210037464,1.390892584697074,1.010302471565581,0.7594450502977093,-1.467627691473115,-1.955743244521583
1,0,0,0,-0.1142033565606058,-0.4594103968661684,0.5528495929481516,-0.7471655762935278,-1.284526094362888,-0.3555829950036889,-1.0080559469640418,-0.7265707812677842,0,0.160994811025742,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,0.3046679892147332,1.088835777978328
1,0,0,1,0.1651701437860003,0.9038525351878244,0.8486745462624078,-0.7471655762935278,0.3032316325660287,-0.3555829950036889,0.9911705877184126,-0.0447268142790753,0,0.286649297934437,1.1654046313708728,0.9608912856252324,1.010302471565581,0.8888691095731699,-0.28609723744491,-0.1289958310216364
1,0,0,1,-0.8591993574848892,-0.4594103968661684,0.5440735311408424,-0.1289656864741449,1.190096840731183,-0.3555829950036889,0.9911705877184126,-0.0447268142790753,0,0.5379582709978995,-0.170359191964156,0.5308899865533903,1.010302471565581,0.3711728720830549,1.249892352720865,1.088835777978328
0,0,0,0,-0.2073278566761413,-0.4594103968661684,0.4771912202152541,1.1074340931646207,-0.4139353882255575,2.809907727435166,0.9911705877184126,1.3189611196983422,1,-0.0903141620377204,,,,,,
0,1,0,0,2.0276601460967085,0.9038525351878244,1.000355131592625,1.1074340931646207,1.1814126174576105,-0.3555829950036889,0.9911705877184126,1.3189611196983422,0,0.9149217309700568,,,,,,
0,0,0,1,-1.1385728578314955,0.9038525351878244,0.8236918283672326,-1.3653654661129109,-0.0076993671802695,-0.3555829950036889,0.9911705877184126,-0.2720081363813634,0,-1.221204541954193,,,,,,
1,0,0,0,-0.1142033565606058,0.9038525351878244,0.873820736548425,1.1074340931646207,0.938422275681555,2.809907727435166,0.9911705877184126,1.3189611196983422,1,-1.221204541954193,1.1781361084047632,-0.7591139106621356,1.010302471565581,-0.2759474250707932,-0.1679441918294137,-0.1289958310216364
0,1,0,1,-0.6729503572538184,-1.822673328920161,1.4823280279296998,-1.3653654661129109,-1.2288470419672186,-0.3555829950036889,-1.0080559469640418,-1.1811334261542046,0,-2.226440435715898,,,,,,
0,1,0,0,0.2582946439015358,0.9038525351878244,0.670712133035632,-0.1289656864741449,-0.4906472308984295,-0.3555829950036889,-1.0080559469640418,-0.7265707812677842,0,0.9149217309700568,,,,,,
0,0,0,0,0.8170416445947483,-0.4594103968661684,0.87489263904078,-0.1289656864741449,-0.3907920735978399,-0.3555829950036889,-1.0080559469640418,0.6371171527096334,0,-0.592932108918573,,,,,,
1,0,0,0,0.2582946439015358,-0.4594103968661684,0.053427272840281,0.4892342033452379,0.846683116060266,-0.3555829950036889,0.9911705877184126,0.8643984748119214,0,0.5379582709978995,0.6589823082720125,0.1008886874815482,-0.9875479113951852,0.7594450502977093,0.7772801709677991,1.088835777978328
0,0,0,0,2.307033646443315,-0.4594103968661684,0.6529707254248194,-1.3653654661129109,-1.3402051467585572,-0.3555829950036889,-1.0080559469640418,-2.0902587152452017,0,0.0353403241170469,,,,,,
1,0,0,1,-0.6729503572538184,0.9038525351878244,-0.9331251695307932,-1.3653654661129109,-0.9707259121822504,-0.3555829950036889,-1.0080559469640418,-0.2720081363813634,0,-0.4672776220098779,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,-0.1679441918294137,1.088835777978328
0,0,1,0,-0.8591993574848892,0.9038525351878244,0.4093016644487222,0.4892342033452379,-0.030842681807987,2.809907727435166,0.9911705877184126,0.6371171527096334,1,-0.0903141620377204,,,,,,
1,0,0,0,3.1451541474831335,0.9038525351878244,-0.1005612260906563,-0.7471655762935278,-0.3092379437863335,-0.3555829950036889,0.9911705877184126,0.4098358306073453,0,0.7892672440613618,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,0.1865149443081559,-0.1289958310216364
0,0,0,0,0.3514191440170712,-0.4594103968661684,0.3456677391936014,-0.1289656864741449,0.2110702250801862,-0.3555829950036889,0.9911705877184126,-0.4992894591654961,0,0.160994811025742,,,,,,
0,0,0,1,1.18953964505689,-0.4594103968661684,0.3527862397149462,1.7256339829840035,0.4929898565162007,-0.3555829950036889,-1.0080559469640418,1.3189611196983422,0,0.5379582709978995,,,,,,
1,0,0,1,-1.04544835771596,0.9038525351878244,0.9011402410006144,0.4892342033452379,-1.4862095136683624,-0.3555829950036889,-1.0080559469640418,-1.8629773931429137,0,0.286649297934437,-0.0304449605605467,-0.3291126115902937,-0.9875479113951852,-0.405371484346254,0.3046679892147332,-0.1289958310216364
0,1,0,1,-1.04544835771596,0.9038525351878244,-0.7107749812779072,0.4892342033452379,-1.3191723564813544,-0.3555829950036889,0.9911705877184126,-0.0447268142790753,0,-0.8442410819820356,,,,,,
1,0,1,0,-0.9523238576004246,-0.4594103968661684,1.145329595635476,0.4892342033452379,1.825709731711263,2.809907727435166,-1.0080559469640418,0.1825545078232127,1,-0.9698955688907304,1.7785090459846824,0.1008886874815482,-0.9875479113951852,0.7594450502977093,-0.5224033279669839,0.4799199734783458
0,0,0,0,-0.4867013570227475,0.9038525351878244,0.631651852701608,1.1074340931646207,1.0931978272939893,-0.3555829950036889,-1.0080559469640418,1.3189611196983422,0,0.6636127579065945,,,,,,
0,0,0,0,1.9345356459811731,-1.822673328920161,0.1782275509280503,-1.3653654661129109,-1.0032616499502025,2.809907727435166,0.9911705877184126,1.3189611196983422,1,1.6688486509143718,,,,,,
1,1,0,1,-1.1385728578314955,0.9038525351878244,0.1563541867608787,-0.1289656864741449,-0.8036887549952426,2.809907727435166,-1.0080559469640418,-0.7265707812677842,1,-1.7238224888350453,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,-0.0497911469228365,1.088835777978328
1,0,0,0,-0.8591993574848892,-0.4594103968661684,0.8260024172305012,-0.1289656864741449,-0.2237549164108321,-0.3555829950036889,0.9911705877184126,0.8643984748119214,0,0.5379582709978995,-0.0304449605605467,-0.7591139106621356,-0.9875479113951852,0.5005969313585155,1.840657579380508,1.088835777978328
1,0,0,0,1.2826641451724254,-0.4594103968661684,1.2387079843286684,-1.3653654661129109,0.0296609379680901,-0.3555829950036889,-1.0080559469640418,0.8643984748119214,0,-0.0903141620377204,1.4901229979524837,0.1008886874815482,-0.9875479113951852,1.277141287787824,0.5409740804457256,1.088835777978328
1,1,0,1,-0.6729503572538184,0.9038525351878244,1.2915074044721024,1.1074340931646207,-0.8804005976681147,-0.3555829950036889,0.9911705877184126,1.0916797975960542,0,-1.84947697574374,-0.3357363774355458,0.1008886874815482,1.010302471565581,0.8888691095731699,-0.5224033279669839,-1.3468274400216007
0,0,0,0,-0.7660748573693538,0.9038525351878244,-0.4428323895706453,-1.3653654661129109,-2.098679090020725,-0.3555829950036889,-1.0080559469640418,-0.0447268142790753,0,0.4123037840892044,,,,,,
1,0,0,0,0.0720456436704649,0.9038525351878244,0.3213698645475436,-0.7471655762935278,-0.5021501783891786,-0.3555829950036889,-1.0080559469640418,-1.408414748256493,0,-0.8442410819820356,-0.3951538628114953,-0.7591139106621356,-0.9875479113951852,-0.405371484346254,-0.8768624641045535,1.088835777978328
0,0,0,0,-0.5798258571382829,0.9038525351878244,1.125105966263947,0.4892342033452379,1.2168175376599015,-0.3555829950036889,0.9911705877184126,0.8643984748119214,0,-0.592932108918573,,,,,,
0,1,0,0,2.0276601460967085,-0.4594103968661684,-0.5633155322001286,1.1074340931646207,0.2002224646127659,-0.3555829950036889,0.9911705877184126,-0.0447268142790753,0,-0.0903141620377204,,,,,,
0,0,1,1,-0.9523238576004246,0.9038525351878244,-0.1342106344520975,-1.9835653559322937,-1.3402051467585572,-0.3555829950036889,-1.0080559469640418,-1.6356960703587813,0,1.4175396778509095,,,,,,
1,0,0,0,-0.9523238576004246,0.9038525351878244,0.5999513989108891,1.1074340931646207,1.3302861668017547,2.809907727435166,0.9911705877184126,0.6371171527096334,1,-0.8442410819820356,1.8021574604501351,1.390892584697074,-0.9875479113951852,1.277141287787824,0.0683618986926597,1.088835777978328
1,0,0,1,2.0276601460967085,-0.4594103968661684,-1.0405221866854903,0.4892342033452379,0.1553911726845168,-0.3555829950036889,-1.0080559469640418,-0.0447268142790753,0,-0.4672776220098779,1.036359764448895,0.5308899865533903,1.010302471565581,0.7594450502977093,-0.0497911469228365,-0.7379116355216186
0,1,0,0,-0.2073278566761413,-0.4594103968661684,0.8759628056578932,-1.3653654661129109,-0.0654889439264536,-0.3555829950036889,-1.0080559469640418,0.4098358306073453,0,0.4123037840892044,,,,,,
0,0,0,0,4.355772648985094,-0.4594103968661684,1.0373883944547522,-0.1289656864741449,0.2233657792404835,-0.3555829950036889,0.9911705877184126,-0.0447268142790753,0,1.2918851909422144,,,,,,
1,1,0,1,-0.4867013570227475,-0.4594103968661684,1.3011299056326324,-1.3653654661129109,-0.8947727275932029,-0.3555829950036889,0.9911705877184126,-0.0447268142790753,0,-0.3416231358551105,0.803238171483479,0.5308899865533903,1.010302471565581,0.8888691095731699,-0.9950155097200494,-0.7379116355216186
1,1,0,0,-1.1385728578314955,-0.4594103968661684,-0.9846443189154434,-0.7471655762935278,-1.2816569119285488,-0.3555829950036889,-1.0080559469640418,-0.9538521033700724,0,1.4175396778509095,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,1.4861984432429385,0.4799199734783458
1,0,0,1,0.1651701437860003,-0.4594103968661684,0.1499693279930935,-0.7471655762935278,0.6008235918498711,-0.3555829950036889,-1.0080559469640418,0.6371171527096334,0,0.7892672440613618,1.628255693746061,-0.7591139106621356,1.010302471565581,1.0182931688486303,1.0135862614898723,1.088835777978328
0,0,0,0,-0.5798258571382829,0.9038525351878244,0.2645449910880734,-0.7471655762935278,0.724477250801507,-0.3555829950036889,-1.0080559469640418,-0.0447268142790753,0,-0.592932108918573,,,,,,
1,0,0,0,1.0964151449413546,-0.4594103968661684,1.1446178801744933,1.7256339829840035,-0.121167996322123,-0.3555829950036889,0.9911705877184126,1.3189611196983422,0,0.9149217309700568,0.5868333458621728,0.9608912856252324,1.010302471565581,1.277141287787824,0.3046679892147332,-1.955743244521583
0,0,0,0,1.4689131454034965,-0.4594103968661684,1.1573129337190668,-0.7471655762935278,-1.207814251690016,-0.3555829950036889,0.9911705877184126,-0.7265707812677842,0,1.6688486509143718,,,,,,
1,1,0,0,-0.3004523567916767,0.9038525351878244,1.0772044419218847,1.1074340931646207,-0.121167996322123,-0.3555829950036889,0.9911705877184126,-1.1811334261542046,0,0.6636127579065945,0.0967707978014683,0.5308899865533903,1.010302471565581,0.2417488124193217,1.722504533765012,1.088835777978328
0,1,0,1,-0.5798258571382829,0.9038525351878244,1.125105966263947,0.4892342033452379,0.4894654870585327,-0.3555829950036889,0.9911705877184126,0.6371171527096334,0,0.9149217309700568,,,,,,
1,0,0,1,0.0720456436704649,-0.4594103968661684,0.133731957255165,0.4892342033452379,-0.3449727093197077,-0.3555829950036889,0.9911705877184126,0.6371171527096334,0,0.6636127579065945,0.4869096501279014,0.5308899865533903,1.010302471565581,0.6300209906339761,1.0135862614898723,1.088835777978328
1,1,0,1,-0.9523238576004246,0.9038525351878244,0.3644826112776284,-0.1289656864741449,-0.8163726084343697,-0.3555829950036889,-1.0080559469640418,-1.408414748256493,0,-0.3416231358551105,0.3197033560965486,0.1008886874815482,-0.9875479113951852,0.3711728720830549,0.0683618986926597,-1.3468274400216007
1,1,0,0,0.1651701437860003,0.9038525351878244,0.7185375567677368,1.1074340931646207,0.2559015170084353,-0.3555829950036889,-1.0080559469640418,-0.9538521033700724,0,-0.0903141620377204,1.0933185920689896,0.9608912856252324,1.010302471565581,0.3711728720830549,1.249892352720865,1.088835777978328
0,0,0,1,-0.4867013570227475,0.9038525351878244,-1.1456365496131953,-0.7471655762935278,1.4174124535504684,2.809907727435166,0.9911705877184126,1.3189611196983422,1,-1.975131461898508,,,,,,
1,0,1,1,-0.3935768569072121,-0.4594103968661684,0.575136427967832,0.4892342033452379,-1.451563251549896,-0.3555829950036889,-1.0080559469640418,0.4098358306073453,0,-1.221204541954193,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,-1.822086827610685,1.088835777978328
1,1,0,1,0.4445436441326066,-1.822673328920161,0.2112008536845145,0.4892342033452379,-0.0654889439264536,-0.3555829950036889,0.9911705877184126,1.3189611196983422,0,1.6688486509143718,0.2052190747684239,0.9608912856252324,1.010302471565581,0.3711728720830549,0.7772801709677991,0.4799199734783458
1,1,0,0,-0.1142033565606058,0.9038525351878244,1.1524049067107107,-0.1289656864741449,-0.7277355704061951,-0.3555829950036889,-1.0080559469640418,-0.9538521033700724,0,0.5379582709978995,0.9835723397664616,0.9608912856252324,1.010302471565581,0.3711728720830549,1.1317393071053687,-0.7379116355216186
0,1,0,0,-1.1385728578314955,0.9038525351878244,-0.1696658359423929,-0.7471655762935278,-0.6941667431756109,-0.3555829950036889,-1.0080559469640418,-0.4992894591654961,0,1.6688486509143718,,,,,,
1,0,0,1,-0.3935768569072121,0.9038525351878244,0.4471938883732063,1.1074340931646207,0.9023621684559352,2.809907727435166,0.9911705877184126,0.4098358306073453,1,-0.8442410819820356,1.4312995689088814,1.390892584697074,1.010302471565581,1.1477172285123636,-1.2313216002421232,-0.1289958310216364
0,1,0,0,4.169523648754023,0.9038525351878244,0.604804500833027,0.4892342033452379,-0.1338518497612499,-0.3555829950036889,-1.0080559469640418,-1.1811334261542046,0,-0.2159686489464154,,,,,,
1,0,0,0,0.7239171444792128,-1.822673328920161,1.0161107114807764,-1.3653654661129109,-1.8759628804380477,-0.3555829950036889,-1.0080559469640418,-0.0447268142790753,0,0.286649297934437,0.6589823082720125,0.9608912856252324,1.010302471565581,0.7594450502977093,0.4228210348302294,-0.1289958310216364
1,1,0,1,-1.1385728578314955,-0.4594103968661684,0.3598288755542456,-0.1289656864741449,-0.360092428801595,-0.3555829950036889,-1.0080559469640418,-0.7265707812677842,0,-0.3416231358551105,0.3554900808413158,0.5308899865533903,-0.9875479113951852,0.1123247531438611,0.8954332165832953,-0.7379116355216186
1,0,0,0,1.0964151449413546,-0.4594103968661684,-0.1542372501188804,0.4892342033452379,0.82748641875477,-0.3555829950036889,0.9911705877184126,0.1825545078232127,0,-0.3416231358551105,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,-0.0497911469228365,-0.7379116355216186
0,1,0,1,-0.6729503572538184,0.9038525351878244,0.8640945598712652,-1.9835653559322937,-0.6576843880854374,-0.3555829950036889,-1.0080559469640418,1.3189611196983422,0,-0.592932108918573,,,,,,
0,0,0,0,-0.9523238576004246,0.9038525351878244,-0.2829041226217235,-0.7471655762935278,-1.3191723564813544,-0.3555829950036889,-1.0080559469640418,-0.7265707812677842,0,-0.3416231358551105,,,,,,
1,0,0,1,1.4689131454034965,-0.4594103968661684,0.4027695413283695,-1.3653654661129109,-1.4305304612726932,-0.3555829950036889,-1.0080559469640418,-0.2720081363813634,0,0.4123037840892044,1.2507023295320865,0.5308899865533903,-0.9875479113951852,0.6300209906339761,0.4228210348302294,1.088835777978328
1,1,0,0,-1.04544835771596,-0.4594103968661684,0.3139028049674854,-1.3653654661129109,-1.451563251549896,-0.3555829950036889,-1.0080559469640418,-1.8629773931429137,0,-0.8442410819820356,0.1990877393123892,-0.7591139106621356,1.010302471565581,-0.7936436625609083,-0.7587094191979756,1.088835777978328
0,0,0,1,-0.2073278566761413,-0.4594103968661684,0.6469494742757009,0.4892342033452379,0.0248363705876823,-0.3555829950036889,0.9911705877184126,-0.2720081363813634,0,0.160994811025742,,,,,,
1,0,0,1,-0.5798258571382829,-0.4594103968661684,0.8651823424076628,-1.9835653559322937,-0.8163726084343697,-0.3555829950036889,-1.0080559469640418,-2.7721026822339105,0,-0.8442410819820356,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,0.3046679892147332,-1.3468274400216007
1,0,0,0,-0.9523238576004246,0.9038525351878244,0.5351793492122351,-0.1289656864741449,-1.0061308323845417,-0.3555829950036889,0.9911705877184126,-0.2720081363813634,0,0.160994811025742,-1.4171016880388407,-1.1891152097339777,-0.9875479113951852,-1.440763959714756,-0.0497911469228365,-0.7379116355216186
